Attempt,PermitURL,CurrentTime,WithinRange,CurrentScheduledDay,EarliestAllowableDay,NextAvailableDay,SecondAvailableDay,ThirdAvailableDay,FourthAvailableDay
37,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:31,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
38,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:32,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
39,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:33,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
40,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:34,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
41,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:35,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
42,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:36,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
43,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:37,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
44,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:38,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
45,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:39,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
46,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:40,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
47,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:41,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
48,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:42,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
49,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:43,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
50,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:44,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
51,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:45,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
52,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:46,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
53,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:47,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
54,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:48,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
55,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:49,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
56,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:50,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
57,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:51,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
58,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:52,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
59,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:53,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,9/18/2019,10/2/2019
60,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:54,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,10/2/2019,12/3/2019
61,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:55,FALSE,9/11/2019,9/10/2019,8/30/2019,9/10/2019,10/2/2019,12/3/2019
62,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:56,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
63,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:57,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
64,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:58,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
65,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 9:59,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
66,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:00,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
67,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:01,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
68,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:02,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
69,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:03,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
70,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:04,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
71,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:05,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
72,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:06,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
73,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:07,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
74,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:08,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
75,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:09,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
76,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:10,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
77,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:11,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
78,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:12,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
79,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:13,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
80,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:14,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
81,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:15,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
82,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:16,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
83,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:17,FALSE,9/11/2019,9/10/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019
84,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:18,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
85,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:19,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
86,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:20,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
87,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:21,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
88,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:22,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
89,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:23,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
90,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:24,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
91,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:25,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
92,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:26,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
93,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:27,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
94,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:28,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
95,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:29,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
96,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:30,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
97,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:31,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
98,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:32,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
99,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:33,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
100,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:34,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
101,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:35,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
102,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:36,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
103,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:37,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
104,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:38,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
105,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:39,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
106,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:49,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
107,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:50,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
108,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:51,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
109,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:52,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
110,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:53,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
111,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:54,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
112,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:55,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
113,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:56,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
114,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:57,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
115,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:58,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
116,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 10:59,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
117,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:00,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
118,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:01,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
119,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:02,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
120,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:03,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
121,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:04,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
122,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:05,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
123,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:06,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
124,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:07,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
125,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:08,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
126,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:09,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
127,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:10,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
128,https://cosaccela.seattle.gov/Portal/Cap/CapDetail.aspx?Module=DPDPermits&TabName=DPDPermits&capID1=19DPD&capID2=00000&capID3=93039&agencyCode=SEATTLE,8/28/2019 11:11,FALSE,9/11/2019,9/10/2019,9/26/2019,10/2/2019,12/3/2019,12/5/2019
